07-30 20:54:49 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ifconfig | grep -B1 10.10.1.3 | grep -o '^\w*'
07-30 20:54:49 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ~/experiment-scripts/cloudlab_setup/c6220/set_dvfs.sh userspace
07-30 20:54:51 | INFO | eflinkrpc_server.py | __init__             || b'Changing CPU  0  with parameter -g userspace\nChanging CPU  1  with parameter -g userspace\nChanging CPU  2  with parameter -g userspace\nChanging CPU  3  with parameter -g userspace\nChanging CPU  4  with parameter -g userspace\nChanging CPU  5  with parameter -g userspace\nChanging CPU  6  with parameter -g userspace\nChanging CPU  7  with parameter -g userspace\nChanging CPU  8  with parameter -g userspace\nChanging CPU  9  with parameter -g userspace\nChanging CPU  10  with parameter -g userspace\nChanging CPU  11  with parameter -g userspace\nChanging CPU  12  with parameter -g userspace\nChanging CPU  13  with parameter -g userspace\nChanging CPU  14  with parameter -g userspace\nChanging CPU  15  with parameter -g userspace\ncpufrequtils 008: cpufreq-info (C) Dominik Brodowski 2004-2009\nReport errors and bugs to cpufreq@vger.kernel.org, please.\nanalyzing CPU 0:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 0\n  CPUs which need to have their frequency coordinated by software: 0\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.59 GHz.\nanalyzing CPU 1:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 1\n  CPUs which need to have their frequency coordinated by software: 1\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.17 GHz.\nanalyzing CPU 2:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 2\n  CPUs which need to have their frequency coordinated by software: 2\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.60 GHz.\nanalyzing CPU 3:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 3\n  CPUs which need to have their frequency coordinated by software: 3\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.60 GHz.\nanalyzing CPU 4:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 4\n  CPUs which need to have their frequency coordinated by software: 4\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.59 GHz.\nanalyzing CPU 5:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 5\n  CPUs which need to have their frequency coordinated by software: 5\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.60 GHz.\nanalyzing CPU 6:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 6\n  CPUs which need to have their frequency coordinated by software: 6\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.59 GHz.\nanalyzing CPU 7:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 7\n  CPUs which need to have their frequency coordinated by software: 7\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 1.30 GHz.\nanalyzing CPU 8:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 8\n  CPUs which need to have their frequency coordinated by software: 8\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.59 GHz.\nanalyzing CPU 9:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 9\n  CPUs which need to have their frequency coordinated by software: 9\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.59 GHz.\nanalyzing CPU 10:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 10\n  CPUs which need to have their frequency coordinated by software: 10\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.60 GHz.\nanalyzing CPU 11:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 11\n  CPUs which need to have their frequency coordinated by software: 11\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 1.47 GHz.\nanalyzing CPU 12:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 12\n  CPUs which need to have their frequency coordinated by software: 12\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.37 GHz.\nanalyzing CPU 13:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 13\n  CPUs which need to have their frequency coordinated by software: 13\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.60 GHz.\nanalyzing CPU 14:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 14\n  CPUs which need to have their frequency coordinated by software: 14\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.60 GHz.\nanalyzing CPU 15:\n  driver: intel_cpufreq\n  CPUs which run at the same hardware frequency: 15\n  CPUs which need to have their frequency coordinated by software: 15\n  maximum transition latency: 20.0 us.\n  hardware limits: 1.20 GHz - 3.40 GHz\n  available cpufreq governors: conservative, ondemand, userspace, powersave, performance, schedutil\n  current policy: frequency should be within 1.20 GHz and 2.60 GHz.\n                  The governor "userspace" may decide which speed to use\n                  within this range.\n  current CPU frequency is 2.60 GHz.'
07-30 20:54:51 | INFO | eflinkrpc_server.py | grpcloop             || Starts to wait for events....
07-30 20:54:51 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 771
07-30 20:54:51 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100000f83
07-30 20:54:51 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:55:01 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:55:01 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.999, 93.932
07-30 20:55:03 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.465, 82.689
07-30 20:55:04 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.62, 81.614
07-30 20:55:06 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.62, 82.31
